NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,EDITCODE,LINKED,OID,REF1,REF2,DEADBAND,CUSTOM,TAGGENLINK,CLUSTER,EQUIP,ITEM,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,Category,Reason
MC1_GKB707_SP,REAL,MC1_IODev,%MW314,,,,,,,7#三旋给矿泵设定值,,,0x0001b53c,,,,,,,,,,,,,,,,,,probable,7#三旋给矿泵设定值作为控制泵频的PID目标值，对稳定流场、防止泵池抽空及维持分级效果具有决定性作用。
MC1_GKB708_SP,REAL,MC1_IODev,%MW316,,,,,,,8#三旋给矿泵设定值,,,0x0001b53d,,,,,,,,,,,,,,,,,,probable,8#三旋给矿泵设定值直接影响到对应旋流器的处理量和给矿压力，是稳定溢流细度和最终铁精矿品位的核心调节手段。
MC1_GKB709_SP,REAL,MC1_IODev,%MW318,,,,,,,9#三旋给矿泵设定值,,,0x0001b53e,,,,,,,,,,,,,,,,,,probable,9#三旋给矿泵设定值直接调节给矿泵的输出，其变化会引起旋流器内部离心场的改变，影响粗细颗粒的分离精度。
MC1_GKB710_SP,REAL,MC1_IODev,%MW320,,,,,,,10#三旋给矿泵设定值,,,0x0001b53f,,,,,,,,,,,,,,,,,,probable,10#三旋给矿泵设定值对于维持旋流器给料的稳定性和合适的分级压力至关重要，是保证单体解离合格产物输出的核心变量。
MC1_GKB711_SP,REAL,MC1_IODev,%MW322,,,,,,,11#三旋给矿泵设定值,,,0x0001b540,,,,,,,,,,,,,,,,,,probable,11#三旋给矿泵设定值控制着给矿压力，压力波动会直接导致分级粒度变粗或变细，从而间接决定精矿中的二氧化硅含量。
MC1_GKB712_SP,REAL,MC1_IODev,%MW324,,,,,,,12#三旋给矿泵设定值,,,0x0001b541,,,,,,,,,,,,,,,,,,probable,12#三旋给矿泵设定值是旋流器给矿的核心控制参数，直接关联流体的动能与分级效率，属于高度相关的连续控制量。
MC1_FV101_SP,REAL,MC1_IODev,%MW326,,,,,,,1#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b542,,,,,,,,,,,,,,,,,,probable,1#三次分级旋流器沉砂加水管道调节阀设定值决定了返回塔磨机物料的浓度，水太少会导致糊球，水太多会导致磨矿短路，直接影响磨矿解离度。
MC1_FV201_SP,REAL,MC1_IODev,%MW328,,,,,,,2#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b543,,,,,,,,,,,,,,,,,,probable,2#三次分级旋流器沉砂加水管道调节阀设定值用于调节底流进入塔磨机的浓度，是维持塔磨机高效做功和防止设备异常的核心工艺设定值。
MC1_FV301_SP,REAL,MC1_IODev,%MW330,,,,,,,3#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b544,,,,,,,,,,,,,,,,,,probable,3#三次分级旋流器沉砂加水管道调节阀设定值直接影响磨机内部矿浆流变性。浓度不当会导致磨不细，进而无法实现单体解离，严重拉低最终品位。
MC1_FV401_SP,REAL,MC1_IODev,%MW332,,,,,,,4#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b545,,,,,,,,,,,,,,,,,,probable,4#三次分级旋流器沉砂加水管道调节阀设定值控制磨矿浓度闭环。有效解离依赖于适当的磨矿浓度，该变量是保障研磨效率的核心操作量。
MC1_FV501_SP,REAL,MC1_IODev,%MW334,,,,,,,5#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b546,,,,,,,,,,,,,,,,,,probable,5#三次分级旋流器沉砂加水管道调节阀设定值是防止底流太干或太稀的关键PID设定，直接关系到塔磨机的粉碎效率和最终精矿的解离基础。
MC1_FV601_SP,REAL,MC1_IODev,%MW336,,,,,,,6#三次分级旋流器沉砂加水管道调节阀设定值,,,0x0001b547,,,,,,,,,,,,,,,,,,probable,6#三次分级旋流器沉砂加水管道调节阀设定值调控入磨水分，是塔磨机负荷控制系统的重要一环，直接影响矿石解离度及后续选别指标。
MC1_LV101_SP,REAL,MC1_IODev,%MW338,,,,,,,1#三次分级旋流器给矿泵池加水阀门设定值,,,0x0001b548,,,,,,,,,,,,,,,,,,probable,1#三次分级旋流器给矿泵池加水阀门设定值直接决定入旋流器的矿浆浓度，浓度过高会导致流体粘度急剧上升引发跑粗，是影响品位的核心特征。
MC1_LV301_SP,REAL,MC1_IODev,%MW340,,,,,,,2#三次分级旋流器给矿泵池加水阀门设定值,,,0x0001b549,,,,,,,,,,,,,,,,,,probable,2#三次分级旋流器给矿泵池加水阀门设定值用于调节泵池液位与浓度，浓度失控是导致旋流器溢流跑粗和磁选精矿品位暴跌的主要原因之一。
MC1_LV501_SP,REAL,MC1_IODev,%MW342,,,,,,,3#三次分级旋流器给矿泵池加水阀门设定值,,,0x0001b54a,,,,,,,,,,,,,,,,,,probable,3#三次分级旋流器给矿泵池加水阀门设定值控制旋流器入料的稀释程度，直接影响分级过程中的颗粒沉降速度和分级精度，属于核心连续控制量。
MC1_LET1101_SP,REAL,MC1_IODev,%MW344,,,,,,,1#事故池液位设定,,,0x0001b54b,,,,,,,,,,,,,,,,,,questionable,1#事故池液位设定属于异常工况下的应对阈值或系统静态参数。事故池在正常生产中不参与物料循环，触发时通常为扰动期，可作为边界条件的标记。
MC1_LET1101_AOH,REAL,MC1_IODev,%MW346,,,,,,,1#事故池控制目标上限,,,0x0001b54c,,,,,,,,,,,,,,,,,,questionable,1#事故池控制目标上限属于设定类常数，仅在车间跑冒滴漏等极端异常情况下发挥作用。其本身并不直接参与日常稳态工艺中铁硅分离的物理化学过程。
MC1_LET1101_AOL,REAL,MC1_IODev,%MW348,,,,,,,1#事故池控制目标下限,,,0x0001b54d,,,,,,,,,,,,,,,,,,questionable,1#事故池控制目标下限同样是异常缓冲系统的设计边界参数，在平稳连续生产中不会产生实时波动，仅在发生严重扰动时存在关联指示。
MC1_TM201_GDZC_1_WD_AI,REAL,MC1_IODev,%MW358,,,,,,,滚动轴承1#温度,,,0x0001b54e,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承1#温度属于设备安防边界条件。正常情况下随气温或运转缓慢波动，不影响品位；若逼近高报值会导致系统降负荷或急停，属于异常扰动变量。
MC1_TM201_GDZC_2_WD_AI,REAL,MC1_IODev,%MW360,,,,,,,滚动轴承2#温度,,,0x0001b54f,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承2#温度同为设备安防监控变量，与矿浆解离没有直接的物理因果联系。异常飙升意味着设备即将停机，此期间的数据为非稳态。
MC1_TM201_HDZC_1_WD_AI,REAL,MC1_IODev,%MW362,,,,,,,滑动轴承1#温度,,,0x0001b550,,,,,,,,,,,,,,,,,,questionable,塔磨机滑动轴承1#温度是设备的健康监视指标，不参与粉碎分级控制。仅在发生润滑不良或过热触发保护时才会对生产流程产生断崖式干扰。
MC1_TM201_HDZC_2_WD_AI,REAL,MC1_IODev,%MW364,,,,,,,滑动轴承2#温度,,,0x0001b551,,,,,,,,,,,,,,,,,,questionable,塔磨机滑动轴承2#温度作为机械部件状态指示，不影响磨机内介质对矿石的做功大小，但在高温保护介入时会强行改变工艺稳态，属边界条件。
MC1_TM201_ZDJ_DZ_A_WD_AI,REAL,MC1_IODev,%MW366,,,,,,,主电机定子A温度,,,0x0001b552,,,,,,,,,,,,,,,,,,questionable,主电机定子A温度反映电机发热状态，属于安防边界条件。温度逼近极值时系统将限制电流（降负荷），此时工艺数据将进入非稳态的畸变期。
MC1_TM201_ZDJ_DZ_B_WD_AI,REAL,MC1_IODev,%MW368,,,,,,,主电机定子B温度,,,0x0001b553,,,,,,,,,,,,,,,,,,questionable,主电机定子B温度是电气安全保护参数。日常微小波动与品位无关，但其衍生出的保护动作会迫使塔磨机偏离最优工作点，是模型需要剔除或特别注意的边界。
MC1_TM201_ZDJ_DZ_C_WD_AI,REAL,MC1_IODev,%MW370,,,,,,,主电机定子C温度,,,0x0001b554,,,,,,,,,,,,,,,,,,questionable,主电机定子C温度同属于电气设备的底层健康监控指标，与物料解离程度无直接闭环因果，仅作为判断系统是否处于强行降本降负荷状态的参考。
MC1_TM201_ZDJ_QDZC_WD_AI,REAL,MC1_IODev,%MW372,,,,,,,主电机驱动侧轴承温度,,,0x0001b555,,,,,,,,,,,,,,,,,,questionable,主电机驱动侧轴承温度是纯粹的设备状态信号。除非发生剧烈升温触发停机急停，否则对塔磨机磨矿细度及后续强磁选品位不产生任何影响。
MC1_TM201_ZDJ_FQDZC_WD_AI,REAL,MC1_IODev,%MW374,,,,,,,主电机非驱动侧轴承温度,,,0x0001b556,,,,,,,,,,,,,,,,,,questionable,主电机非驱动侧轴承温度用于预警轴承磨损或缺油，属于间接的安防边界条件，不属于调整品位的工艺参数。
MC1_TM201_JSJ_YC_WD_AI,REAL,MC1_IODev,%MW376,,,,,,,减速机油池温度,,,0x0001b557,,,,,,,,,,,,,,,,,,questionable,减速机油池温度直接关联润滑系统健康。油温异常可能导致润滑失效引发塔磨机急停，产生的瞬态冲击会使数据出现断崖，是判定停机扰动的重要边界。
MC1_TM201_JSJ_CYK_WD_AI,REAL,MC1_IODev,%MW378,,,,,,,减速机出油口温度,,,0x0001b558,,,,,,,,,,,,,,,,,,questionable,减速机出油口温度反映散热与润滑效果。这是防止塔磨机抱死跳闸的保护边界条件，不能作为训练预测精矿品位的连续因果特征。
MC1_TM201_ZDJ_DL_AI,REAL,MC1_IODev,%MW380,,,,,,,主电机电流,,,0x0001b559,,,,,,,,,,,,,,,,,,probable,主电机电流是反映塔磨机内部介质做功强度和矿浆负荷的绝对核心特征。电流高代表磨矿充分、单体解离度高，是决定最终精矿品位的基础变量。
MC1_TM202_GDZC_1_WD_AI,REAL,MC1_IODev,%MW388,,,,,,,滚动轴承1#温度,,,0x0001b55a,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承1#温度属于设备的机械发热指标，在非故障状态下对工艺无影响，但在故障发生时会造成严重的停机扰动，属可疑的边界条件。
MC1_TM202_GDZC_2_WD_AI,REAL,MC1_IODev,%MW390,,,,,,,滚动轴承2#温度,,,0x0001b55b,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承2#温度主要受环境和长期机械磨损影响，属于安防保护变量，逼近报警值时引发的操作干预会导致生产流程处于非稳态。
MC1_TM202_HDZC_1_WD_AI,REAL,MC1_IODev,%MW392,,,,,,,滑动轴承1#温度,,,0x0001b55c,,,,,,,,,,,,,,,,,,questionable,塔磨机滑动轴承1#温度是底层的设备物理状态监控值。它无法提供矿石粉碎粒度的信息，但在触发保护跳闸时会彻底破坏数据连续性。
MC1_TM202_HDZC_2_WD_AI,REAL,MC1_IODev,%MW394,,,,,,,滑动轴承2#温度,,,0x0001b55d,,,,,,,,,,,,,,,,,,questionable,塔磨机滑动轴承2#温度属于机械运维的防线变量，与流体、热力等工艺操作闭环脱轨，仅在异常工况下作为剔除或预警坏数据的条件。
MC1_TM202_ZDJ_DZ_A_WD_AI,REAL,MC1_IODev,%MW396,,,,,,,主电机定子A温度,,,0x0001b55e,,,,,,,,,,,,,,,,,,questionable,主电机定子A温度用于监测电气过载。温度过高可能强制系统降低给矿量，属于导致工况改变的边界条件，而非主动调节品位的控制量。
MC1_TM202_ZDJ_DZ_B_WD_AI,REAL,MC1_IODev,%MW398,,,,,,,主电机定子B温度,,,0x0001b55f,,,,,,,,,,,,,,,,,,questionable,主电机定子B温度在安全范围内波动对矿浆颗粒无影响。它属于识别机器是否在极限（大时滞或过载限流）边缘运行的辅助边界特征。
MC1_TM202_ZDJ_DZ_C_WD_AI,REAL,MC1_IODev,%MW400,,,,,,,主电机定子C温度,,,0x0001b560,,,,,,,,,,,,,,,,,,questionable,主电机定子C温度仅反映设备自身的发热与冷却平衡，对分级或磁选没有直接工艺影响，主要用于标识系统是否遭受强制降负荷的扰动。
MC1_TM202_ZDJ_QDZC_WD_AI,REAL,MC1_IODev,%MW402,,,,,,,主电机驱动侧轴承温度,,,0x0001b561,,,,,,,,,,,,,,,,,,questionable,主电机驱动侧轴承温度是预防机械烧毁的监控变量。它不属于可以用于直接拟合磨矿粒度或品位的特征，属于安防范畴内的可疑变量。
MC1_TM202_ZDJ_FQDZC_WD_AI,REAL,MC1_IODev,%MW404,,,,,,,主电机非驱动侧轴承温度,,,0x0001b562,,,,,,,,,,,,,,,,,,questionable,主电机非驱动侧轴承温度仅表明电机另一侧的机械运转状态，不含有物料特性及工艺操作信息，触发高温保护时会导致数据有效性中断。
MC1_TM202_JSJ_YC_WD_AI,REAL,MC1_IODev,%MW406,,,,,,,减速机油池温度,,,0x0001b563,,,,,,,,,,,,,,,,,,questionable,减速机油池温度若过高说明系统润滑不佳可能引发急停断料，是判断系统发生突发冲击停机的重要边界变量。
MC1_TM202_JSJ_CYK_WD_AI,REAL,MC1_IODev,%MW408,,,,,,,减速机出油口温度,,,0x0001b564,,,,,,,,,,,,,,,,,,questionable,减速机出油口温度是循环润滑系统的监测信号，平时波动不大，一旦急剧变化代表即将停机，不属于预测稳态品位的常规输入。
MC1_TM202_ZDJ_DL_AI,REAL,MC1_IODev,%MW410,,,,,,,主电机电流,,,0x0001b565,,,,,,,,,,,,,,,,,,probable,主电机电流极高程度地表征了塔磨机内的介质装填与矿浆做功水平，直接决定赤铁矿和脉石的单体解离度，是预测磁选品位不可或缺的核心特征。
MC1_TM203_GDZC_1_WD_AI,REAL,MC1_IODev,%MW418,,,,,,,滚动轴承1#温度,,,0x0001b566,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承1#温度属于设备的机械安防边界变量，只有在温度异常导致限产或停机时才会对生产产生影响，无法直接用于预测铁品位。
MC1_TM203_GDZC_2_WD_AI,REAL,MC1_IODev,%MW420,,,,,,,滚动轴承2#温度,,,0x0001b567,,,,,,,,,,,,,,,,,,questionable,塔磨机滚动轴承2#温度作为设备运行的安全监测点，不具备描述流体性质或药剂反应的能力，在预测品位的模型中主要用作过滤非稳态工况的标志。
MC1_TM203_HDZC_1_WD_AI,REAL,MC1_IODev,%MW422,,,,,,,滑动轴承1#温度,,,0x0001b568,,,,,,,,,,,,,,,,,,questionable,滑动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，在异常故障情况下代表严重扰动，模型应予以单独标记或剔除。
MC1_TM203_HDZC_2_WD_AI,REAL,MC1_IODev,%MW424,,,,,,,滑动轴承2#温度,,,0x0001b569,,,,,,,,,,,,,,,,,,questionable,滑动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，在异常故障情况下代表严重扰动，模型应予以单独标记或剔除。
MC1_TM203_ZDJ_DZ_A_WD_AI,REAL,MC1_IODev,%MW426,,,,,,,主电机定子A温度,,,0x0001b56a,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM203_ZDJ_DZ_B_WD_AI,REAL,MC1_IODev,%MW428,,,,,,,主电机定子B温度,,,0x0001b56b,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM203_ZDJ_DZ_C_WD_AI,REAL,MC1_IODev,%MW430,,,,,,,主电机定子C温度,,,0x0001b56c,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM203_ZDJ_QDZC_WD_AI,REAL,MC1_IODev,%MW432,,,,,,,主电机驱动侧轴承温度,,,0x0001b56d,,,,,,,,,,,,,,,,,,questionable,主电机驱动侧轴承温度是安防边界条件变量。其变化具有热惯性滞后，超温意味着机械磨损或润滑恶化并引发非计划停机，在此工况下的工艺闭环将被打破。
MC1_TM203_ZDJ_FQDZC_WD_AI,REAL,MC1_IODev,%MW434,,,,,,,主电机非驱动侧轴承温度,,,0x0001b56e,,,,,,,,,,,,,,,,,,questionable,主电机非驱动侧轴承温度是安防边界条件变量。其变化具有热惯性滞后，超温意味着机械磨损或润滑恶化并引发非计划停机，在此工况下的工艺闭环将被打破。
MC1_TM203_JSJ_YC_WD_AI,REAL,MC1_IODev,%MW436,,,,,,,减速机油池温度,,,0x0001b56f,,,,,,,,,,,,,,,,,,questionable,减速机油池温度直接关联润滑系统健康度。供油异常会导致塔磨机急停，急停带来的系统瞬态冲击会破坏矿浆流动和旋流器分级，属于边界异常扰动变量。
MC1_TM203_JSJ_CYK_WD_AI,REAL,MC1_IODev,%MW438,,,,,,,减速机出油口温度,,,0x0001b570,,,,,,,,,,,,,,,,,,questionable,减速机出油口温度直接关联润滑系统健康度。供油异常会导致塔磨机急停，急停带来的系统瞬态冲击会破坏矿浆流动和旋流器分级，属于边界异常扰动变量。
MC1_TM203_ZDJ_DL_AI,REAL,MC1_IODev,%MW440,,,,,,,主电机电流,,,0x0001b571,,,,,,,,,,,,,,,,,,probable,塔磨机主电机电流是极其关键的特征。电流大小直接代表塔磨机内部介质与矿浆的负荷程度，做功越充分，单体解离度越高，直接决定最终磁选能否拿到高品位精矿。
MC1_TM204_GDZC_1_WD_AI,REAL,MC1_IODev,%MW448,,,,,,,滚动轴承1#温度,,,0x0001b572,,,,,,,,,,,,,,,,,,questionable,滚动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，模型应予以单独标记或剔除。
MC1_TM204_GDZC_2_WD_AI,REAL,MC1_IODev,%MW450,,,,,,,滚动轴承2#温度,,,0x0001b573,,,,,,,,,,,,,,,,,,questionable,滚动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，模型应予以单独标记或剔除。
MC1_TM204_HDZC_1_WD_AI,REAL,MC1_IODev,%MW452,,,,,,,滑动轴承1#温度,,,0x0001b574,,,,,,,,,,,,,,,,,,questionable,滑动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，模型应予以单独标记或剔除。
MC1_TM204_HDZC_2_WD_AI,REAL,MC1_IODev,%MW454,,,,,,,滑动轴承2#温度,,,0x0001b575,,,,,,,,,,,,,,,,,,questionable,滑动轴承温度属于设备安防边界条件。当温度逼近高报值时，操作员或系统会被迫降负荷，此时的数据属于非稳态，模型应予以单独标记或剔除。
MC1_TM204_ZDJ_DZ_A_WD_AI,REAL,MC1_IODev,%MW456,,,,,,,主电机定子A温度,,,0x0001b576,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM204_ZDJ_DZ_B_WD_AI,REAL,MC1_IODev,%MW458,,,,,,,主电机定子B温度,,,0x0001b577,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM204_ZDJ_DZ_C_WD_AI,REAL,MC1_IODev,%MW460,,,,,,,主电机定子C温度,,,0x0001b578,,,,,,,,,,,,,,,,,,questionable,主电机定子温度属于纯设备保护信号。定子温度的高低本身不改变磨矿的物理过程，但如果超温会导致设备强制降负荷甚至跳闸，这种瞬态扰动下的品位数据不可靠。
MC1_TM204_ZDJ_QDZC_WD_AI,REAL,MC1_IODev,%MW462,,,,,,,主电机驱动侧轴承温度,,,0x0001b579,,,,,,,,,,,,,,,,,,questionable,主电机驱动侧轴承温度是安防边界条件变量。其变化具有热惯性滞后，超温意味着机械磨损或润滑恶化并引发非计划停机，在此工况下的工艺闭环将被打破。
MC1_TM204_ZDJ_FQDZC_WD_AI,REAL,MC1_IODev,%MW464,,,,,,,主电机非驱动侧轴承温度,,,0x0001b57a,,,,,,,,,,,,,,,,,,questionable,主电机非驱动侧轴承温度是安防边界条件变量。其变化具有热惯性滞后，超温意味着机械磨损或润滑恶化并引发非计划停机，在此工况下的工艺闭环将被打破。
MC1_TM204_JSJ_YC_WD_AI,REAL,MC1_IODev,%MW466,,,,,,,减速机油池温度,,,0x0001b57b,,,,,,,,,,,,,,,,,,questionable,减速机油池温度直接关联润滑系统健康度。供油异常会导致塔磨机急停，急停带来的系统瞬态冲击会破坏矿浆流动和旋流器分级，属于边界异常扰动变量。
