NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT
FX_X2SX2_AI12,INT,Ⅱ系列扫选2作业蝶阀2开度设定值显示,probable,蝶阀2开度设定值是回路控制的前端信号，预示着接下来管路流量或气量的变化趋势，对提前预测品位走势非常有帮助。,暂无采样记录,%MW1125,,,,,,,,,,,,,,,,,,,,,0x00004534,,,,,,FX1_IODev
FX_X2SX2_AI27,INT,Ⅱ系列扫选2作业电动阀开度,probable,扫选2作业电动阀开度控制了矿浆走向、液位排料等，是直接改变浮选槽内流场和停留时间的关键执行机构，对品位很有用。,暂无采样记录,%MW1140,,,,,,,,,,,,,,,,,,,,,0x00004544,,,,,,FX1_IODev
FX_X2SX3_AI1,INT,Ⅱ系列扫选3作业泡沫层厚度实际值,probable,扫选3作业泡沫层厚度实际值是反映扫选段“压榨”程度的关键指标。虽然是扫选段，但泡沫层的排空状态直接影响中矿循环负荷，从而间接强烈影响粗选精矿品位。,[2025/9/10 14:57:55] 286.0 | [2025/9/10 14:58:04] 317.0 | [2025/9/10 14:58:18] 291.0 | [2025/9/10 14:58:37] 315.0 | [2025/9/10 14:58:54] 298.0 | [2025/9/10 14:59:10] 317.0 | [2025/9/10 14:59:28] 302.0 | [2025/9/10 14:59:47] 292.0 | [2025/9/10 15:00:04] 296.0 | [2025/9/10 15:00:20] 295.0,%MW1141,,,,,,,,,,,,,,,,,,,,,0x00004545,,,,,,FX1_IODev
FX_X2SX3_AI2,INT,Ⅱ系列扫选3作业泡沫层厚度设定值显示,probable,泡沫层厚度设定值表明了控制系统在扫选作业欲达到的气液固分离要求，该目标决定了尾矿泡沫带走多少杂质，对全流程质量闭环非常关键。,暂无采样记录,%MW1142,,,,,,,,,,,,,,,,,,,,,0x00004546,,,,,,FX1_IODev
FX_X2SX3_AI3,INT,Ⅱ系列扫选3作业液位阀1开度实际值,probable,扫选3作业液位阀1开度实际值执行液位调控指令。扫选末端的液位直接控制最终尾矿的出路，液位不稳会导致中矿循环量激增从而恶化全局品位，极其相关。,[2025/9/10 14:48:29] 30.0 | [2025/9/11 17:28:13] 10.0 | [2025/9/11 17:39:32] 17.0 | [2025/9/11 17:39:50] 100.0 | [2025/9/11 17:40:04] 22.0 | [2025/9/11 19:10:53] 17.0 | [2025/9/11 19:11:12] 23.0 | [2025/9/11 19:11:28] 100.0 | [2025/9/11 19:14:21] 32.0 | [2025/9/12 0:59:29] 8.0,%MW1143,,,,,,,,,,,,,,,,,,,,,0x00004547,,,,,,FX1_IODev
FX_X2SX3_AI4,INT,Ⅱ系列扫选3作业液位阀1开度设定显示,probable,液位阀开度决定了扫选作业的槽内液位，液位直接影响泡沫层厚度和刮泡量，决定了脉石排出与金属回收的平衡，对系统循环及精矿质量有间接但重要的工艺影响。,暂无采样记录,%MW1144,,,,,,,,,,,,,,,,,,,,,0x00004548,,,,,,FX1_IODev
FX_X2SX3_AI5,INT,Ⅱ系列扫选3作业气量1实际值,probable,充气量决定了气泡的生成表面积，直接影响石英颗粒附着和上浮的能力，是浮选分离的核心流体动力学变量。,[2025/9/10 14:57:53] 128.0 | [2025/9/10 14:58:02] 128.0 | [2025/9/10 14:58:18] 125.0 | [2025/9/10 14:58:33] 127.0 | [2025/9/10 14:58:54] 125.0 | [2025/9/10 14:59:10] 122.0 | [2025/9/10 14:59:28] 127.0 | [2025/9/10 14:59:47] 126.0 | [2025/9/10 15:00:04] 130.0 | [2025/9/10 15:00:20] 132.0,%MW1145,,,,,,,,,,,,,,,,,,,,,0x00004549,,,,,,FX1_IODev
FX_X2SX3_AI6,INT,Ⅱ系列扫选3作业气量1设定值显示,probable,气量设定值是控制充气量的目标参数，反映了系统的控制意图，与充气量实际值一样影响浮选的物理分离效果。,暂无采样记录,%MW1146,,,,,,,,,,,,,,,,,,,,,0x0000454a,,,,,,FX1_IODev
FX_X2SX3_AI7,INT,Ⅱ系列扫选3作业蝶阀1开度实际值,probable,蝶阀开度用于调节鼓风机到浮选槽的充气量大小，与实际气量紧密相关，属于关键工艺调节手段。,暂无采样记录,%MW1147,,,,,,,,,,,,,,,,,,,,,0x0000454b,,,,,,FX1_IODev
FX_X2SX3_AI8,INT,Ⅱ系列扫选3作业蝶阀1开度设定值显示,probable,蝶阀开度设定值是充气控制回路的基准，通过控制进气量间接决定气泡生成量，影响浮选指标。,暂无采样记录,%MW1148,,,,,,,,,,,,,,,,,,,,,0x0000454c,,,,,,FX1_IODev
FX_X2SX3_AI9,INT,Ⅱ系列扫选3作业气量2实际值,probable,第二气路的实际充气量，同样是生成适量气泡承载石英上浮的关键变量，影响浮选效果。,[2025/9/10 14:57:53] 229.0 | [2025/9/10 14:58:00] 228.0 | [2025/9/10 14:58:17] 227.0 | [2025/9/10 14:58:28] 226.0 | [2025/9/10 14:58:52] 226.0 | [2025/9/10 14:59:10] 230.0 | [2025/9/10 14:59:27] 227.0 | [2025/9/10 14:59:40] 228.0 | [2025/9/10 15:00:02] 228.0 | [2025/9/10 15:00:20] 228.0,%MW1149,,,,,,,,,,,,,,,,,,,,,0x0000454d,,,,,,FX1_IODev
FX_X2SX3_AI10,INT,Ⅱ系列扫选3作业气量2设定值显示,probable,第二气路的设定值反映系统对该段充气量的控制目标，与实际反应效果高度相关。,暂无采样记录,%MW1150,,,,,,,,,,,,,,,,,,,,,0x0000454e,,,,,,FX1_IODev
FX_X2SX3_AI11,INT,Ⅱ系列扫选3作业蝶阀2开度实际值,probable,蝶阀2控制第二气路的充气流量，决定气泡的分布和数量，影响扫选回收率及返回系统的中矿质量。,暂无采样记录,%MW1151,,,,,,,,,,,,,,,,,,,,,0x0000454f,,,,,,FX1_IODev
FX_X2SX3_AI12,INT,Ⅱ系列扫选3作业蝶阀2开度设定值显示,probable,蝶阀2的开度设定值是实现气量控制的执行基准，与工艺效果密切相关。,暂无采样记录,%MW1152,,,,,,,,,,,,,,,,,,,,,0x00004550,,,,,,FX1_IODev
FX_X2SX3_AI27,INT,Ⅱ系列扫选3作业电动阀开度,probable,扫选3作业的电动阀（通常用于液位控制）直接影响尾矿排料节奏和中矿返回质量，对全系统平衡和精矿品位有显著影响。,暂无采样记录,%MW1167,,,,,,,,,,,,,,,,,,,,,0x00004560,,,,,,FX1_IODev
FX_X2CX1_AO1,INT,Ⅱ系列粗选1作业泡沫厚度设定,probable,粗选作业的底流即为最终精矿（或进精选），泡沫厚度严格决定了排硅能力和铁金属的机械夹带，极大地影响最终TFe和SiO2指标。,暂无采样记录,%MW1168,,,,,,,,,,,,,,,,,,,,,0x00004561,,,,,,FX1_IODev
FX_X2CX1_AO2,INT,Ⅱ系列粗选1作业液位阀开度设定,probable,粗选液位阀开度决定粗选槽的液位，这是现场最频繁调节以改变泡沫厚度和刮出量的变量，直接关联精矿品位。,暂无采样记录,%MW1169,,,,,,,,,,,,,,,,,,,,,0x00004562,,,,,,FX1_IODev
FX_X2CX1_AO3,INT,Ⅱ系列粗选1作业气量1设定,probable,粗选段是整个反浮选脱硅的主力作业，充气量大小直接决定了有多少石英能被气泡携带出槽底，十分关键。,暂无采样记录,%MW1170,,,,,,,,,,,,,,,,,,,,,0x00004563,,,,,,FX1_IODev
FX_X2CX1_AO4,INT,Ⅱ系列粗选1作业气量2设定,probable,气量2设定是粗选充气控制的一部分，过大容易翻花，过小则石英上浮不足，决定了粗矿分离效果。,暂无采样记录,%MW1171,,,,,,,,,,,,,,,,,,,,,0x00004564,,,,,,FX1_IODev
FX_X2CX1_AO5,INT,Ⅱ系列粗选1作业蝶阀1开度设定,probable,粗选蝶阀开度是调节充气量的硬件手段，充气状态直接控制粗选槽的浮选动力学，与精矿品位强相关。,暂无采样记录,%MW1172,,,,,,,,,,,,,,,,,,,,,0x00004565,,,,,,FX1_IODev
FX_X2CX1_AO6,INT,Ⅱ系列粗选1作业蝶阀2开度设定,probable,蝶阀2开度决定另一个风管的充气能力，保证气泡分布均匀，对脉石脱除率至关重要。,暂无采样记录,%MW1173,,,,,,,,,,,,,,,,,,,,,0x00004566,,,,,,FX1_IODev
FX_X2CX2_AO1,INT,Ⅱ系列粗选2作业泡沫厚度设定,probable,粗选2槽的泡沫厚度同样决定了该级槽的去硅效率与铁流失，是对浮选结果的直接控制参数。,暂无采样记录,%MW1174,,,,,,,,,,,,,,,,,,,,,0x00004567,,,,,,FX1_IODev
FX_X2CX2_AO2,INT,Ⅱ系列粗选2作业液位阀开度设定,probable,粗选2液位阀通过控制液位进而调整泡沫层厚度，是核心的质量调节手段。,暂无采样记录,%MW1175,,,,,,,,,,,,,,,,,,,,,0x00004568,,,,,,FX1_IODev
FX_X2CX2_AO3,INT,Ⅱ系列粗选2作业气量1设定,probable,粗选2的气量供给直接维持了该段作业的浮选环境，决定有效分选的进行。,暂无采样记录,%MW1176,,,,,,,,,,,,,,,,,,,,,0x00004569,,,,,,FX1_IODev
FX_X2CX2_AO4,INT,Ⅱ系列粗选2作业气量2设定,probable,补充区域的气量设定，保障粗选2内全方位的石英颗粒上浮脱除。,暂无采样记录,%MW1177,,,,,,,,,,,,,,,,,,,,,0x0000456a,,,,,,FX1_IODev
FX_X2CX2_AO5,INT,Ⅱ系列粗选2作业蝶阀1开度设定,probable,粗选2蝶阀1开度控制风量输入，属底层工艺调控变量，决定反应动力。,暂无采样记录,%MW1178,,,,,,,,,,,,,,,,,,,,,0x0000456b,,,,,,FX1_IODev
FX_X2CX2_AO6,INT,Ⅱ系列粗选2作业蝶阀2开度设定,probable,粗选2蝶阀2开度配合风量调节，是维持良好分选流场的关键。,暂无采样记录,%MW1179,,,,,,,,,,,,,,,,,,,,,0x0000456c,,,,,,FX1_IODev
FX_X2CX3_AO1,INT,Ⅱ系列粗选3作业泡沫厚度设定,probable,粗选3的泡沫厚度决定该阶段末端的脱硅效能，对粗选总脱硅率产生直接影响。,暂无采样记录,%MW1180,,,,,,,,,,,,,,,,,,,,,0x0000456e,,,,,,FX1_IODev
FX_X2CX3_AO2,INT,Ⅱ系列粗选3作业液位阀开度设定,probable,粗选3液位阀开度改变底流排放与液面高度，主导排料与刮泡的物质分配，密切关联精矿品位。,暂无采样记录,%MW1181,,,,,,,,,,,,,,,,,,,,,0x0000456f,,,,,,FX1_IODev
FX_X2CX3_AO3,INT,Ⅱ系列粗选3作业气量1设定,probable,粗选末端槽气量设定仍用于驱动残余的石英颗粒上浮，避免其混入底流中降低精矿品位。,暂无采样记录,%MW1182,,,,,,,,,,,,,,,,,,,,,0x00004570,,,,,,FX1_IODev
FX_X2CX3_AO4,INT,Ⅱ系列粗选3作业气量2设定,probable,粗选3气量2设定决定局部的气泡发生量，对细微脉石的扫除有作用。,暂无采样记录,%MW1183,,,,,,,,,,,,,,,,,,,,,0x00004571,,,,,,FX1_IODev
FX_X2CX3_AO5,INT,Ⅱ系列粗选3作业蝶阀1开度设定,probable,粗选3蝶阀1的开度通过物理口径限制调节进气量，是落实充气策略的具体参数。,暂无采样记录,%MW1184,,,,,,,,,,,,,,,,,,,,,0x00004572,,,,,,FX1_IODev
FX_X2CX3_AO6,INT,Ⅱ系列粗选3作业蝶阀2开度设定,probable,粗选3蝶阀2作为气量调节器，维持槽内充气均匀度，影响最终的粗选分离效果。,暂无采样记录,%MW1185,,,,,,,,,,,,,,,,,,,,,0x00004573,,,,,,FX1_IODev
FX_X2JX_AO1,INT,Ⅱ系列精选作业泡沫厚度设定,probable,精选作业的作用是清洗底流去除夹杂极细石英，其泡沫厚度直接决定清洗效果和最终合格与否，极度关键。,暂无采样记录,%MW1186,,,,,,,,,,,,,,,,,,,,,0x00004574,,,,,,FX1_IODev
FX_X2JX_AO2,INT,Ⅱ系列精选作业液位阀开度设定,probable,精选液位阀控制着精选槽的液位，是现场把控精矿含硅量的最后也是最重要的屏障之一。,暂无采样记录,%MW1187,,,,,,,,,,,,,,,,,,,,,0x00004575,,,,,,FX1_IODev
FX_X2JX_AO3,INT,Ⅱ系列精选作业气量1设定,probable,精选槽气量直接作用于将被作为精矿排出的底流中，气量不足会导致剩余石英无法被剔除。,暂无采样记录,%MW1188,,,,,,,,,,,,,,,,,,,,,0x00004576,,,,,,FX1_IODev
FX_X2JX_AO4,INT,Ⅱ系列精选作业气量2设定,probable,精选气量2协同构建稳定的分选液面和气泡流，压榨夹带石英，与精矿品位强关联。,暂无采样记录,%MW1189,,,,,,,,,,,,,,,,,,,,,0x00004577,,,,,,FX1_IODev
FX_X2JX_AO5,INT,Ⅱ系列精选作业气量3设定,probable,精选多段气量配置旨在无死角地激发气泡捕获微细粒石英，属于核心工艺动作。,暂无采样记录,%MW1190,,,,,,,,,,,,,,,,,,,,,0x00004578,,,,,,FX1_IODev
FX_X2JX_AO6,INT,Ⅱ系列精选作业蝶阀1开度设定,probable,精选作业蝶阀1开度实际控制着进入精选槽的风压与风量，是影响最终选别精度的执行参数。,暂无采样记录,%MW1191,,,,,,,,,,,,,,,,,,,,,0x00004579,,,,,,FX1_IODev
FX_X2JX_AO7,INT,Ⅱ系列精选作业蝶阀2开度设定,probable,精选作业的蝶阀开度决定了尾矿排出的速率，从而直接影响浮选槽的液位和泡沫层厚度。液位控制对精选脱除夹杂的石英至关重要，因此很可能与精矿品位相关。,暂无采样记录,%MW1192,,,,,,,,,,,,,,,,,,,,,0x0000457a,,,,,,FX1_IODev
FX_X2JX_AO8,INT,Ⅱ系列精选作业蝶阀3开度设定,probable,同为精选作业的蝶阀开度设定，直接影响精选槽的液位高度及刮泡量，进而影响精矿的纯度（降硅能力）。,暂无采样记录,%MW1193,,,,,,,,,,,,,,,,,,,,,0x0000457b,,,,,,FX1_IODev
FX_X2SX1_AO1,INT,Ⅱ系列扫选1作业泡沫厚度设定,probable,扫选作业的泡沫厚度设定直接关系到铁金属的二次富集和回收。泡沫层过薄会导致铁流失，过厚则可能造成脉石滞留，影响整个闭路循环的中矿质量，进而间接影响精矿品位。,暂无采样记录,%MW1194,,,,,,,,,,,,,,,,,,,,,0x0000457c,,,,,,FX1_IODev
FX_X2SX1_AO2,INT,Ⅱ系列扫选1作业液位阀开度设定,probable,液位阀开度设定用于维持或改变扫选槽内的液位高度，液位的波动会打破产率排料节奏，是浮选工艺反馈控制回路的核心调节变量。,暂无采样记录,%MW1195,,,,,,,,,,,,,,,,,,,,,0x0000457d,,,,,,FX1_IODev
FX_X2SX1_AO3,INT,Ⅱ系列扫选1作业气量1设定,probable,充气量决定了槽内生成气泡的总表面积。充气量大小直接关系到石英脉石的运载能力，设定异常会导致“翻花”或石英无法上浮，直接影响浮选效果。,暂无采样记录,%MW1196,,,,,,,,,,,,,,,,,,,,,0x0000457e,,,,,,FX1_IODev
FX_X2SX1_AO4,INT,Ⅱ系列扫选1作业气量2设定,probable,同为扫选作业的充气量设定值，控制生成气泡的动力学参数，直接决定气泡与矿粒的接触概率，相关性高。,暂无采样记录,%MW1197,,,,,,,,,,,,,,,,,,,,,0x0000457f,,,,,,FX1_IODev
FX_X2SX1_AO5,INT,Ⅱ系列扫选1作业气量3设定,probable,扫选1作业气量3设定，作为充气量控制回路的给定参数，直接干预流体动力学条件，影响脉石浮出和中矿返回量，与指标密切相关。,暂无采样记录,%MW1198,,,,,,,,,,,,,,,,,,,,,0x00004580,,,,,,FX1_IODev
FX_X2SX1_AO6,INT,Ⅱ系列扫选1作业蝶阀1开度设定,probable,蝶阀开度影响浮选槽排料和液位动态平衡，从而调节泡沫层厚度和刮泡量，与选别效果紧密相连。,暂无采样记录,%MW1199,,,,,,,,,,,,,,,,,,,,,0x00004581,,,,,,FX1_IODev
FX_X2SX1_AO7,INT,Ⅱ系列扫选1作业蝶阀2开度设定,probable,扫选作业蝶阀2开度设定，用于控制尾矿流通量和液位，影响扫选的“压榨”效果及中矿循环量，属核心工艺参数。,暂无采样记录,%MW1200,,,,,,,,,,,,,,,,,,,,,0x00004583,,,,,,FX1_IODev
FX_X2SX1_AO8,INT,Ⅱ系列扫选1作业蝶阀3开度设定,probable,扫选作业蝶阀3开度设定，与其它蝶阀共同控制扫选段液位，影响工艺闭路循环的稳定性，相关性高。,暂无采样记录,%MW1201,,,,,,,,,,,,,,,,,,,,,0x00004584,,,,,,FX1_IODev
FX_X2SX2_AO1,INT,Ⅱ系列扫选2作业泡沫厚度设定,probable,扫选2作业的泡沫厚度设定，决定了该段除硅保铁的平衡点，其波动会通过中矿循环影响全流程的稳定性和最终精矿品位。,暂无采样记录,%MW1202,,,,,,,,,,,,,,,,,,,,,0x00004585,,,,,,FX1_IODev
FX_X2SX2_AO2,INT,Ⅱ系列扫选2作业液位阀开度设定,probable,扫选2作业液位阀开度设定控制该段液位，液位是现场操作最频繁调节的变量之一，直接影响工艺指标。,暂无采样记录,%MW1203,,,,,,,,,,,,,,,,,,,,,0x00004586,,,,,,FX1_IODev
FX_X2SX2_AO3,INT,Ⅱ系列扫选2作业气量1设定,probable,扫选2作业气量设定影响气泡面积和运载能力，是控制脉石排出的关键动力学参数。,暂无采样记录,%MW1204,,,,,,,,,,,,,,,,,,,,,0x00004587,,,,,,FX1_IODev
FX_X2SX2_AO4,INT,Ⅱ系列扫选2作业气量2设定,probable,同为扫选2作业充气量设定参数，直接影响生成气泡的表面积，对扫选回收效果有决定性作用。,暂无采样记录,%MW1205,,,,,,,,,,,,,,,,,,,,,0x00004588,,,,,,FX1_IODev
FX_X2SX2_AO5,INT,Ⅱ系列扫选2作业蝶阀1开度设定,probable,扫选2作业蝶阀1开度设定，控制液位和底流排料速度，是浮选测控的重要执行参数。,暂无采样记录,%MW1206,,,,,,,,,,,,,,,,,,,,,0x00004589,,,,,,FX1_IODev
FX_X2SX2_AO6,INT,Ⅱ系列扫选2作业蝶阀2开度设定,probable,扫选2作业蝶阀2开度设定，同上，参与槽体液位与泡沫层的动态平衡控制。,暂无采样记录,%MW1207,,,,,,,,,,,,,,,,,,,,,0x0000458a,,,,,,FX1_IODev
FX_X2SX3_AO1,INT,Ⅱ系列扫选3作业泡沫厚度设定,probable,扫选3是反浮选尾矿排出的最后一道关卡，其泡沫厚度设定直接影响最终排废和系统金属流失情况。,暂无采样记录,%MW1208,,,,,,,,,,,,,,,,,,,,,0x0000458b,,,,,,FX1_IODev
FX_X2SX3_AO2,INT,Ⅱ系列扫选3作业液位阀开度设定,probable,扫选3作业液位阀开度设定用于维持最末端扫选的液位，液位高度与最终尾矿品位和中矿循环负荷息息相关。,暂无采样记录,%MW1209,,,,,,,,,,,,,,,,,,,,,0x0000458c,,,,,,FX1_IODev
FX_X2SX3_AO3,INT,Ⅱ系列扫选3作业气量1设定,probable,扫选3作业气量设定决定了最后扫选阶段的气泡量，对于逼迫铁矿物进入底流和刮出剩余脉石起决定作用。,暂无采样记录,%MW1210,,,,,,,,,,,,,,,,,,,,,0x0000458d,,,,,,FX1_IODev
FX_X2SX3_AO4,INT,Ⅱ系列扫选3作业气量2设定,probable,扫选3作业气量2设定同理，控制气泡生成量和鼓风动力，直接参与浮选分离过程。,暂无采样记录,%MW1211,,,,,,,,,,,,,,,,,,,,,0x0000458e,,,,,,FX1_IODev
FX_X2SX3_AO5,INT,Ⅱ系列扫选3作业蝶阀1开度设定,probable,扫选3作业蝶阀开度设定，维持扫选最终排矿和液位稳定，是保障整个反浮选流程正常运转的关键控制点。,暂无采样记录,%MW1212,,,,,,,,,,,,,,,,,,,,,0x0000458f,,,,,,FX1_IODev
FX_X2SX3_AO6,INT,Ⅱ系列扫选3作业蝶阀2开度设定,probable,同为扫选3作业蝶阀开度设定，直接影响液位，与精矿和尾矿的指标分布密切相关。,暂无采样记录,%MW1213,,,,,,,,,,,,,,,,,,,,,0x00004590,,,,,,FX1_IODev
FX_FXJ401_I,REAL,浮选机(粗选)401电流,probable,浮选机搅拌电机的实时电流大小可以侧面推算出槽内矿浆的表观浓度和黏度情况，或者反映叶轮的磨损状态，与浮选流体力学环境强相关。,暂无采样记录,%MW1300,,,,,,,,,,,,,,,,,,,,,0x00004596,,,,,,FX1_IODev
FX_FXJ402_I,REAL,浮选机(粗选)402电流,probable,粗选浮选机的电流直接反映其搅拌负荷，搅拌强度用于粉碎气泡和实现药剂与矿粒的强制接触，是关键工艺状态的表征。,暂无采样记录,%MW1302,,,,,,,,,,,,,,,,,,,,,0x00004597,,,,,,FX1_IODev
FX_FXJ403_I,REAL,浮选机(粗选)403电流,probable,浮选机电流能够反映矿浆浓度异常（如细泥增多或沉槽），沉槽会极大影响粗选脱硅效率，非常可能相关。,暂无采样记录,%MW1304,,,,,,,,,,,,,,,,,,,,,0x00004598,,,,,,FX1_IODev
FX_FXJ404_I,REAL,浮选机(粗选)404电流,probable,粗选机电流数据能够表征槽内矿浆黏度和搅拌充分度，对评估淀粉熟化程度和药剂分散情况有侧面指示作用。,暂无采样记录,%MW1306,,,,,,,,,,,,,,,,,,,,,0x00004599,,,,,,FX1_IODev
FX_FXJ405_I,REAL,浮选机(粗选)405电流,probable,浮选机电流偏低可能意味转子间隙变大、搅拌强度衰减，偏高可能意味压槽或底流浓度激增，直接关系浮选动力学。,暂无采样记录,%MW1308,,,,,,,,,,,,,,,,,,,,,0x0000459a,,,,,,FX1_IODev
FX_FXJ406_I,REAL,浮选机(粗选)406电流,probable,监测粗选机的搅拌电流有助于发现矿浆异常（如高黏度、沉砂），这些异常会直接导致药剂选择性变差和精矿品位下跌。,暂无采样记录,%MW1310,,,,,,,,,,,,,,,,,,,,,0x0000459b,,,,,,FX1_IODev
FX_FXJ407_I,REAL,浮选机(粗选)407电流,probable,浮选机电流反映叶轮的旋转阻力，阻力与矿浆比重、浓度和分散状态有关，这些都是决定反浮选效果的核心物理量。,暂无采样记录,%MW1312,,,,,,,,,,,,,,,,,,,,,0x0000459c,,,,,,FX1_IODev
FX_FXJ408_I,REAL,浮选机(粗选)408电流,probable,粗选作为核心产精矿段，其浮选机电流波动直接指示了槽内搅拌与充气状态的改变，可能影响精矿品质。,暂无采样记录,%MW1314,,,,,,,,,,,,,,,,,,,,,0x0000459d,,,,,,FX1_IODev
FX_FXJ409_I,REAL,浮选机(粗选)409电流,probable,通过浮选机电流能诊断搅拌和分散效果，直接关系到石英脉石与气泡的接触碰撞概率。,暂无采样记录,%MW1316,,,,,,,,,,,,,,,,,,,,,0x0000459e,,,,,,FX1_IODev
FX_FXJ410_I,REAL,浮选机(粗选)410电流,probable,粗选机电流是重要的间接软测量变量，对识别入料浓度激增或矿石泥化有帮助。,暂无采样记录,%MW1318,,,,,,,,,,,,,,,,,,,,,0x0000459f,,,,,,FX1_IODev
FX_FXJ411_I,REAL,浮选机(粗选)411电流,probable,粗选段浮选机电流反映了设备的搅拌效率及矿浆流体特性，与气泡粉碎和矿化过程强相关。,暂无采样记录,%MW1320,,,,,,,,,,,,,,,,,,,,,0x000045a1,,,,,,FX1_IODev
FX_FXJ412_I,REAL,浮选机(粗选)412电流,probable,粗选末端浮选机电流的平稳与否决定了该区域内药剂和矿浆混合的均匀性，对粗选最终脱除脉石具有直接影响。,暂无采样记录,%MW1322,,,,,,,,,,,,,,,,,,,,,0x000045a2,,,,,,FX1_IODev
FX_FXJ501_I,REAL,浮选机(精选)501电流,probable,精选段浮选机的电流反映了精选槽内矿浆的表观浓度和黏度。精选是提升最终精矿纯度的关键环节，电流监控十分重要。,暂无采样记录,%MW1324,,,,,,,,,,,,,,,,,,,,,0x000045a3,,,,,,FX1_IODev
